species,label,requirement,joint_prob,threshold,pass
Setaria pumila,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Setaria viridis,PartialSunAverage,"L=med,M=med,R=med",0.04225,0.6,FALSE
Sibbaldia procumbens,PartialSunAverage,"L=med,M=med,R=med",0.08265,0.6,FALSE
Silene acaulis,PartialSunAverage,"L=med,M=med,R=med",0.0229,0.6,FALSE
Silene dioica,PartialSunAverage,"L=med,M=med,R=med",0.001,0.6,FALSE
Silene flos-cuculi,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Silene gallica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Silene italica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Silene nutans,PartialSunAverage,"L=med,M=med,R=med",0.02755,0.6,FALSE
Silene otites,PartialSunAverage,"L=med,M=med,R=med",0.0268,0.6,FALSE
Silene viscaria,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Silene vulgaris,PartialSunAverage,"L=med,M=med,R=med",0.02055,0.6,FALSE
Solanum dulcamara,PartialSunAverage,"L=med,M=med,R=med",0.00975,0.6,FALSE
Solanum tuberosum,PartialSunAverage,"L=med,M=med,R=med",1.5e-4,0.6,FALSE
Soldanella pusilla,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Solidago canadensis,PartialSunAverage,"L=med,M=med,R=med",0.0034,0.6,FALSE
Solidago gigantea,PartialSunAverage,"L=med,M=med,R=med",0.0119,0.6,FALSE
Solidago rugosa,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Solidago virgaurea,PartialSunAverage,"L=med,M=med,R=med",0.0059,0.6,FALSE
Sonchus asper,PartialSunAverage,"L=med,M=med,R=med",6.5e-4,0.6,FALSE
Sonchus oleraceus,PartialSunAverage,"L=med,M=med,R=med",4e-4,0.6,FALSE
Sorbus aria,PartialSunAverage,"L=med,M=med,R=med",0.1064,0.6,FALSE
Sorbus aucuparia,PartialSunAverage,"L=med,M=med,R=med",0.05405,0.6,FALSE
Sorbus torminalis,PartialSunAverage,"L=med,M=med,R=med",0.0549,0.6,FALSE
Sorghum bicolor,PartialSunAverage,"L=med,M=med,R=med",0.0135,0.6,FALSE
Sorghum halepense,PartialSunAverage,"L=med,M=med,R=med",0.0188,0.6,FALSE
Sparganium angustifolium,PartialSunAverage,"L=med,M=med,R=med",0.01975,0.6,FALSE
Sparganium emersum,PartialSunAverage,"L=med,M=med,R=med",0.00115,0.6,FALSE
Sparganium erectum,PartialSunAverage,"L=med,M=med,R=med",0.0011,0.6,FALSE
Spergula arvensis,PartialSunAverage,"L=med,M=med,R=med",0.03705,0.6,FALSE
Spergularia diandra,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Spergularia rubra,PartialSunAverage,"L=med,M=med,R=med",0.0127,0.6,FALSE
Sporobolus vaginiflorus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Stachys officinalis,PartialSunAverage,"L=med,M=med,R=med",0.00355,0.6,FALSE
Stachys palustris,PartialSunAverage,"L=med,M=med,R=med",0.01025,0.6,FALSE
Stachys recta,PartialSunAverage,"L=med,M=med,R=med",0.04225,0.6,FALSE
Stachys sylvatica,PartialSunAverage,"L=med,M=med,R=med",0.00905,0.6,FALSE
Stellaria graminea,PartialSunAverage,"L=med,M=med,R=med",0.03595,0.6,FALSE
Stellaria media,PartialSunAverage,"L=med,M=med,R=med",0.006,0.6,FALSE
Stellaria neglecta,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Stellaria nemorum,PartialSunAverage,"L=med,M=med,R=med",0.0071,0.6,FALSE
Stellaria pallida,PartialSunAverage,"L=med,M=med,R=med",0.01455,0.6,FALSE
Stipa capillata,PartialSunAverage,"L=med,M=med,R=med",0.23105,0.6,FALSE
Stipa pennata,PartialSunAverage,"L=med,M=med,R=med",0.1851,0.6,FALSE
Stuckenia pectinata,PartialSunAverage,"L=med,M=med,R=med",0.0343,0.6,FALSE
Suaeda maritima,PartialSunAverage,"L=med,M=med,R=med",0.00685,0.6,FALSE
Succisa pratensis,PartialSunAverage,"L=med,M=med,R=med",0.04855,0.6,FALSE
Symphoricarpos albus,PartialSunAverage,"L=med,M=med,R=med",0.26835,0.6,FALSE
Symphyotrichum laeve,PartialSunAverage,"L=med,M=med,R=med",0.00485,0.6,FALSE
Symphyotrichum lanceolatum,PartialSunAverage,"L=med,M=med,R=med",0.0124,0.6,FALSE
Symphyotrichum novae-angliae,PartialSunAverage,"L=med,M=med,R=med",0.0085,0.6,FALSE
Symphytum tuberosum,PartialSunAverage,"L=med,M=med,R=med",0.0231,0.6,FALSE
Tanacetum corymbosum,PartialSunAverage,"L=med,M=med,R=med",0.02015,0.6,FALSE
Tanacetum parthenium,PartialSunAverage,"L=med,M=med,R=med",0.0105,0.6,FALSE
Tanacetum vulgare,PartialSunAverage,"L=med,M=med,R=med",0.03625,0.6,FALSE
Taraxacum stevenii,PartialSunAverage,"L=med,M=med,R=med",0.0272,0.6,FALSE
Taxodium distichum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Taxus baccata,PartialSunAverage,"L=med,M=med,R=med",0.23025,0.6,FALSE
Teesdalia nudicaulis,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Teucrium montanum,PartialSunAverage,"L=med,M=med,R=med",0.0731,0.6,FALSE
Teucrium scorodonia,PartialSunAverage,"L=med,M=med,R=med",0.0894,0.6,FALSE
Thalictrum alpinum,PartialSunAverage,"L=med,M=med,R=med",0.08125,0.6,FALSE
Thalictrum minus,PartialSunAverage,"L=med,M=med,R=med",0.05195,0.6,FALSE
Thlaspi arvense,PartialSunAverage,"L=med,M=med,R=med",0.0368,0.6,FALSE
Thuja occidentalis,PartialSunAverage,"L=med,M=med,R=med",0.00585,0.6,FALSE
Thymus dolomiticus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Thymus nummularius,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Thymus praecox,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Thymus praecox subsp. polytrichus,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Thymus serpyllum,PartialSunAverage,"L=med,M=med,R=med",0.02575,0.6,FALSE
Tilia cordata,PartialSunAverage,"L=med,M=med,R=med",0.0035,0.6,FALSE
Tilia platyphyllos,PartialSunAverage,"L=med,M=med,R=med",0.0014,0.6,FALSE
Tofieldia pusilla,PartialSunAverage,"L=med,M=med,R=med",0.0265,0.6,FALSE
Tolpis staticifolia,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Tordylium maximum,PartialSunAverage,"L=med,M=med,R=med",0.00455,0.6,FALSE
Torilis arvensis,PartialSunAverage,"L=med,M=med,R=med",0.0246,0.6,FALSE
Torilis japonica,PartialSunAverage,"L=med,M=med,R=med",0.00675,0.6,FALSE
Tragopogon dubius,PartialSunAverage,"L=med,M=med,R=med",0.16645,0.6,FALSE
Tragopogon porrifolius,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Tragopogon pratensis,PartialSunAverage,"L=med,M=med,R=med",0.0186,0.6,FALSE
Tragus racemosus,PartialSunAverage,"L=med,M=med,R=med",0.1305,0.6,FALSE
Trapa natans,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Tribulus terrestris,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Trifolium alpestre,PartialSunAverage,"L=med,M=med,R=med",0.1314,0.6,FALSE
Trifolium arvense,PartialSunAverage,"L=med,M=med,R=med",0.1185,0.6,FALSE
Trifolium badium,PartialSunAverage,"L=med,M=med,R=med",0.0482,0.6,FALSE
Trifolium dubium,PartialSunAverage,"L=med,M=med,R=med",0.12605,0.6,FALSE
Trifolium hybridum,PartialSunAverage,"L=med,M=med,R=med",0.01365,0.6,FALSE
Trifolium medium,PartialSunAverage,"L=med,M=med,R=med",0.10955,0.6,FALSE
Trifolium montanum,PartialSunAverage,"L=med,M=med,R=med",0.0416,0.6,FALSE
Trifolium pratense,PartialSunAverage,"L=med,M=med,R=med",0.045,0.6,FALSE
Trifolium repens,PartialSunAverage,"L=med,M=med,R=med",0.0205,0.6,FALSE
Trigonella foenum-graecum,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Trinia glauca,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Tripleurospermum maritimum,PartialSunAverage,"L=med,M=med,R=med",0.01985,0.6,FALSE
Tripolium pannonicum subsp. tripolium,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Trisetum flavescens,PartialSunAverage,"L=med,M=med,R=med",0.0894,0.6,FALSE
Triticum aestivum,PartialSunAverage,"L=med,M=med,R=med",0.0169,0.6,FALSE
Trollius europaeus,PartialSunAverage,"L=med,M=med,R=med",0.00435,0.6,FALSE
Tsuga canadensis,PartialSunAverage,"L=med,M=med,R=med",0.02265,0.6,FALSE
Tsuga heterophylla,PartialSunAverage,"L=med,M=med,R=med",0.00205,0.6,FALSE
Turritis glabra,PartialSunAverage,"L=med,M=med,R=med",0.00235,0.6,FALSE
Tussilago farfara,PartialSunAverage,"L=med,M=med,R=med",5e-4,0.6,FALSE
Typha angustifolia,PartialSunAverage,"L=med,M=med,R=med",3.5e-4,0.6,FALSE
Typha latifolia,PartialSunAverage,"L=med,M=med,R=med",5e-5,0.6,FALSE
Ulex europaeus,PartialSunAverage,"L=med,M=med,R=med",0.21065,0.6,FALSE
Ulmus glabra,PartialSunAverage,"L=med,M=med,R=med",0.00645,0.6,FALSE
Ulmus laevis,PartialSunAverage,"L=med,M=med,R=med",0.01775,0.6,FALSE
Ulmus minor,PartialSunAverage,"L=med,M=med,R=med",0.01415,0.6,FALSE
Ulmus pumila,PartialSunAverage,"L=med,M=med,R=med",0.04095,0.6,FALSE
Umbilicus rupestris,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Urtica dioica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Utricularia vulgaris,PartialSunAverage,"L=med,M=med,R=med",5e-5,0.6,FALSE
Vaccinium myrtillus,PartialSunAverage,"L=med,M=med,R=med",0.1117,0.6,FALSE
Vaccinium vitis-idaea,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Valeriana dioica,PartialSunAverage,"L=med,M=med,R=med",0.03175,0.6,FALSE
Valeriana officinalis,PartialSunAverage,"L=med,M=med,R=med",7e-4,0.6,FALSE
Veratrum album,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Verbascum lychnitis,PartialSunAverage,"L=med,M=med,R=med",3.5e-4,0.6,FALSE
Verbascum thapsus,PartialSunAverage,"L=med,M=med,R=med",6.5e-4,0.6,FALSE
Veronica alpina,PartialSunAverage,"L=med,M=med,R=med",0.03725,0.6,FALSE
Veronica anagallis-aquatica,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Veronica arvensis,PartialSunAverage,"L=med,M=med,R=med",0.02285,0.6,FALSE
Veronica austriaca,PartialSunAverage,"L=med,M=med,R=med",0.0346,0.6,FALSE
Veronica beccabunga,PartialSunAverage,"L=med,M=med,R=med",8e-4,0.6,FALSE
Veronica chamaedrys,PartialSunAverage,"L=med,M=med,R=med",0.027,0.6,FALSE
Veronica filiformis,PartialSunAverage,"L=med,M=med,R=med",0.02625,0.6,FALSE
Veronica gentianoides,PartialSunAverage,"L=med,M=med,R=med",0.0322,0.6,FALSE
Veronica hederifolia,PartialSunAverage,"L=med,M=med,R=med",0.0438,0.6,FALSE
Veronica longifolia,PartialSunAverage,"L=med,M=med,R=med",0.00145,0.6,FALSE
Veronica montana,PartialSunAverage,"L=med,M=med,R=med",0.0474,0.6,FALSE
Veronica officinalis,PartialSunAverage,"L=med,M=med,R=med",0.0352,0.6,FALSE
Veronica persica,PartialSunAverage,"L=med,M=med,R=med",0.1089,0.6,FALSE
Veronica spicata,PartialSunAverage,"L=med,M=med,R=med",0.0306,0.6,FALSE
Veronica urticifolia,PartialSunAverage,"L=med,M=med,R=med",0.00345,0.6,FALSE
Viburnum lantana,PartialSunAverage,"L=med,M=med,R=med",0.1904,0.6,FALSE
Viburnum opulus,PartialSunAverage,"L=med,M=med,R=med",0.1019,0.6,FALSE
Vicia cracca,PartialSunAverage,"L=med,M=med,R=med",0.05475,0.6,FALSE
Vicia hirsuta,PartialSunAverage,"L=med,M=med,R=med",0.13235,0.6,FALSE
Vicia sativa,PartialSunAverage,"L=med,M=med,R=med",0.06815,0.6,FALSE
Vicia sepium,PartialSunAverage,"L=med,M=med,R=med",0.1597,0.6,FALSE
Vinca minor,PartialSunAverage,"L=med,M=med,R=med",0.06995,0.6,FALSE
Vincetoxicum hirundinaria,PartialSunAverage,"L=med,M=med,R=med",0.0171,0.6,FALSE
Viola alba,PartialSunAverage,"L=med,M=med,R=med",0,0.6,FALSE
Viola arvensis,PartialSunAverage,"L=med,M=med,R=med",0.03195,0.6,FALSE
Viola biflora,PartialSunAverage,"L=med,M=med,R=med",0.0488,0.6,FALSE
Viola canina,PartialSunAverage,"L=med,M=med,R=med",0.04205,0.6,FALSE
Viola hirta,PartialSunAverage,"L=med,M=med,R=med",0.08375,0.6,FALSE
Viola mirabilis,PartialSunAverage,"L=med,M=med,R=med",0.01785,0.6,FALSE
Viola odorata,PartialSunAverage,"L=med,M=med,R=med",0.07095,0.6,FALSE
Viola reichenbachiana,PartialSunAverage,"L=med,M=med,R=med",0.075,0.6,FALSE
Viola riviniana,PartialSunAverage,"L=med,M=med,R=med",0.0527,0.6,FALSE
Viola tricolor,PartialSunAverage,"L=med,M=med,R=med",0.02985,0.6,FALSE
Xanthium strumarium,PartialSunAverage,"L=med,M=med,R=med",0.01465,0.6,FALSE
Zannichellia palustris,PartialSunAverage,"L=med,M=med,R=med",0.019,0.6,FALSE
Zea mays,PartialSunAverage,"L=med,M=med,R=med",0.0013,0.6,FALSE
Ziziphus jujuba,PartialSunAverage,"L=med,M=med,R=med",0.13885,0.6,FALSE
Zygophyllum fabago,PartialSunAverage,"L=med,M=med,R=med",0.0722,0.6,FALSE
Abies alba,WarmNeutralFertile,"T=high,R=med,N=high",0.11715,0.6,FALSE
Abies balsamea,WarmNeutralFertile,"T=high,R=med,N=high",0.0787,0.6,FALSE
Abies concolor,WarmNeutralFertile,"T=high,R=med,N=high",0.12425,0.6,FALSE
Abies grandis,WarmNeutralFertile,"T=high,R=med,N=high",0.07105,0.6,FALSE
Abies lasiocarpa,WarmNeutralFertile,"T=high,R=med,N=high",0.1171,0.6,FALSE
Abutilon theophrasti,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Acacia mearnsii,WarmNeutralFertile,"T=high,R=med,N=high",0.0161,0.6,FALSE
Acacia melanoxylon,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Acalypha virginica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Acer campestre,WarmNeutralFertile,"T=high,R=med,N=high",0.02135,0.6,FALSE
Acer monspessulanum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Acer platanoides,WarmNeutralFertile,"T=high,R=med,N=high",0.0059,0.6,FALSE
Acer pseudoplatanus,WarmNeutralFertile,"T=high,R=med,N=high",0.0031,0.6,FALSE
Acer rubrum,WarmNeutralFertile,"T=high,R=med,N=high",0.0122,0.6,FALSE
Acer saccharinum,WarmNeutralFertile,"T=high,R=med,N=high",0.0024,0.6,FALSE
Acer saccharum,WarmNeutralFertile,"T=high,R=med,N=high",0.0063,0.6,FALSE
Achillea leptophylla,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Achillea millefolium,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Acorus calamus,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Actaea spicata,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Adenostyles alpina,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Adoxa moschatellina,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Aegilops geniculata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aegopodium podagraria,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aesculus hippocastanum,WarmNeutralFertile,"T=high,R=med,N=high",0.01055,0.6,FALSE
Agrimonia eupatoria,WarmNeutralFertile,"T=high,R=med,N=high",7e-4,0.6,FALSE
Agropyron cristatum,WarmNeutralFertile,"T=high,R=med,N=high",6e-4,0.6,FALSE
Agropyron desertorum,WarmNeutralFertile,"T=high,R=med,N=high",4e-4,0.6,FALSE
Agrostemma githago,WarmNeutralFertile,"T=high,R=med,N=high",0.00225,0.6,FALSE
Agrostis canina,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Agrostis capillaris,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Agrostis hyemalis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Agrostis scabra,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Agrostis stolonifera,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Agrostis vinealis,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Aira caryophyllea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ajuga chamaepitys,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Alchemilla glaucescens,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Alchemilla monticola,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Alchemilla xanthochlora,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Alisma gramineum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Alliaria petiolata,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Allium carinatum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Allium ericetorum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Allium senescens,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Allium sphaerocephalon,WarmNeutralFertile,"T=high,R=med,N=high",7e-4,0.6,FALSE
Allium ursinum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Alnus cordata,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Alnus glutinosa,WarmNeutralFertile,"T=high,R=med,N=high",0.0011,0.6,FALSE
Alnus incana,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Alopecurus pratensis,WarmNeutralFertile,"T=high,R=med,N=high",9.5e-4,0.6,FALSE
Alternanthera pungens,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Amaranthus deflexus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Amaranthus hybridus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Amaranthus powellii subsp. bouchonii,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Amaranthus retroflexus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ambrosia artemisiifolia,WarmNeutralFertile,"T=high,R=med,N=high",8.5e-4,0.6,FALSE
Ambrosia psilostachya,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ambrosia tenuifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Ambrosia trifida,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Anaphalis margaritacea,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Andromeda polifolia,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Androsace septentrionalis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Angelica archangelica,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Angelica sylvestris,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Antennaria dioica,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Anthemis arvensis,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Anthemis cotula,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Anthemis cretica,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Anthericum ramosum,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Anthoxanthum odoratum,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Anthriscus sylvestris,WarmNeutralFertile,"T=high,R=med,N=high",6.5e-4,0.6,FALSE
Anthyllis montana,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Anthyllis vulneraria,WarmNeutralFertile,"T=high,R=med,N=high",4e-4,0.6,FALSE
Aphanes arvensis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aphyllanthes monspeliensis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aposeris foetida,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aquilegia atrata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aquilegia einseleana,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aquilegia vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Arabidopsis thaliana,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Arabis alpina,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Arabis hirsuta,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Arbutus unedo,WarmNeutralFertile,"T=high,R=med,N=high",0.0313,0.6,FALSE
Arctium lappa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Arctium minus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Arenaria aggregata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Arenaria serpyllifolia,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aristida adscensionis,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Armeria maritima,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Arnica montana,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Arrhenatherum elatius,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Artemisia absinthium,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Artemisia campestris,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Artemisia dracunculus,WarmNeutralFertile,"T=high,R=med,N=high",4e-4,0.6,FALSE
Artemisia vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Arum maculatum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aruncus dioicus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Arundo donax,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Asarum europaeum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Asclepias syriaca,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Aster alpinus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Aster amellus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Astragalus alpinus,WarmNeutralFertile,"T=high,R=med,N=high",1.5e-4,0.6,FALSE
Astrantia major,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Atriplex littoralis,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Avena barbata,WarmNeutralFertile,"T=high,R=med,N=high",0.0024,0.6,FALSE
Avena fatua,WarmNeutralFertile,"T=high,R=med,N=high",4e-4,0.6,FALSE
Avena sativa,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Avena sterilis,WarmNeutralFertile,"T=high,R=med,N=high",0.00175,0.6,FALSE
Bartsia alpina,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bassia prostrata,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Bassia scoparia,WarmNeutralFertile,"T=high,R=med,N=high",0.00135,0.6,FALSE
Bellis perennis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Berberis vulgaris,WarmNeutralFertile,"T=high,R=med,N=high",0.0116,0.6,FALSE
Berteroa incana,WarmNeutralFertile,"T=high,R=med,N=high",5e-4,0.6,FALSE
Berula erecta,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Betula alleghaniensis,WarmNeutralFertile,"T=high,R=med,N=high",9.5e-4,0.6,FALSE
Betula papyrifera,WarmNeutralFertile,"T=high,R=med,N=high",6e-4,0.6,FALSE
Betula pendula,WarmNeutralFertile,"T=high,R=med,N=high",0.003,0.6,FALSE
Betula pubescens,WarmNeutralFertile,"T=high,R=med,N=high",0.001,0.6,FALSE
Bidens frondosa,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Bidens tripartita,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Biscutella laevigata,WarmNeutralFertile,"T=high,R=med,N=high",3e-4,0.6,FALSE
Blackstonia perfoliata,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Blysmus compressus,WarmNeutralFertile,"T=high,R=med,N=high",5e-5,0.6,FALSE
Blysmus rufus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bothriochloa ischaemum,WarmNeutralFertile,"T=high,R=med,N=high",2.5e-4,0.6,FALSE
Brachypodium distachyon,WarmNeutralFertile,"T=high,R=med,N=high",1e-4,0.6,FALSE
Brachypodium phoenicoides,WarmNeutralFertile,"T=high,R=med,N=high",0.0019,0.6,FALSE
Brachypodium pinnatum,WarmNeutralFertile,"T=high,R=med,N=high",0.001,0.6,FALSE
Brachypodium retusum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Brachypodium sylvaticum,WarmNeutralFertile,"T=high,R=med,N=high",7e-4,0.6,FALSE
Brassica oleracea,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Briza media,WarmNeutralFertile,"T=high,R=med,N=high",2e-4,0.6,FALSE
Bromus arvensis,WarmNeutralFertile,"T=high,R=med,N=high",4.5e-4,0.6,FALSE
Bromus catharticus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus erectus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus hordeaceus,WarmNeutralFertile,"T=high,R=med,N=high",3.5e-4,0.6,FALSE
Bromus inermis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus lanceolatus,WarmNeutralFertile,"T=high,R=med,N=high",0.00155,0.6,FALSE
Bromus madritensis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus ramosus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus rigidus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus sterilis,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus tectorum,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
Bromus variegatus,WarmNeutralFertile,"T=high,R=med,N=high",0,0.6,FALSE
