species,label,requirement,joint_prob,threshold,pass
Bidens frondosa,LushShadePlant,"L=low,M=high,N=high",0.0236,0.6,FALSE
Bidens tripartita,LushShadePlant,"L=low,M=high,N=high",0.01935,0.6,FALSE
Biscutella laevigata,LushShadePlant,"L=low,M=high,N=high",0.01645,0.6,FALSE
Blackstonia perfoliata,LushShadePlant,"L=low,M=high,N=high",6.5e-4,0.6,FALSE
Blysmus compressus,LushShadePlant,"L=low,M=high,N=high",0.00295,0.6,FALSE
Blysmus rufus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bothriochloa ischaemum,LushShadePlant,"L=low,M=high,N=high",0.0023,0.6,FALSE
Brachypodium distachyon,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Brachypodium phoenicoides,LushShadePlant,"L=low,M=high,N=high",0.0035,0.6,FALSE
Brachypodium pinnatum,LushShadePlant,"L=low,M=high,N=high",0.02285,0.6,FALSE
Brachypodium retusum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Brachypodium sylvaticum,LushShadePlant,"L=low,M=high,N=high",0.03245,0.6,FALSE
Brassica oleracea,LushShadePlant,"L=low,M=high,N=high",8e-4,0.6,FALSE
Briza media,LushShadePlant,"L=low,M=high,N=high",0.00275,0.6,FALSE
Bromus arvensis,LushShadePlant,"L=low,M=high,N=high",0.0252,0.6,FALSE
Bromus catharticus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus erectus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus hordeaceus,LushShadePlant,"L=low,M=high,N=high",0.00295,0.6,FALSE
Bromus inermis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus lanceolatus,LushShadePlant,"L=low,M=high,N=high",0.00875,0.6,FALSE
Bromus madritensis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus ramosus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus rigidus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus sterilis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus tectorum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bromus variegatus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Broussonetia papyrifera,LushShadePlant,"L=low,M=high,N=high",4.5e-4,0.6,FALSE
Buglossoides arvensis,LushShadePlant,"L=low,M=high,N=high",0.01165,0.6,FALSE
Bunias orientalis,LushShadePlant,"L=low,M=high,N=high",0.00645,0.6,FALSE
Buphthalmum salicifolium,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Bupleurum baldense,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Bupleurum falcatum,LushShadePlant,"L=low,M=high,N=high",0.0498,0.6,FALSE
Bupleurum ranunculoides,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Buxus sempervirens,LushShadePlant,"L=low,M=high,N=high",0.0014,0.6,FALSE
Calamagrostis arundinacea,LushShadePlant,"L=low,M=high,N=high",0.05555,0.6,FALSE
Calamagrostis canescens,LushShadePlant,"L=low,M=high,N=high",0.00735,0.6,FALSE
Calamagrostis epigejos,LushShadePlant,"L=low,M=high,N=high",0.0316,0.6,FALSE
Calamagrostis varia,LushShadePlant,"L=low,M=high,N=high",0.0051,0.6,FALSE
Calamagrostis villosa,LushShadePlant,"L=low,M=high,N=high",0.0085,0.6,FALSE
Calla palustris,LushShadePlant,"L=low,M=high,N=high",0.00465,0.6,FALSE
Calluna vulgaris,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Caltha palustris,LushShadePlant,"L=low,M=high,N=high",0.01335,0.6,FALSE
Calystegia sepium,LushShadePlant,"L=low,M=high,N=high",0.0077,0.6,FALSE
Calystegia silvatica,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Calystegia soldanella,LushShadePlant,"L=low,M=high,N=high",0.0253,0.6,FALSE
Camelina microcarpa,LushShadePlant,"L=low,M=high,N=high",0.0071,0.6,FALSE
Campanula barbata,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Campanula glomerata,LushShadePlant,"L=low,M=high,N=high",0.0068,0.6,FALSE
Campanula persicifolia,LushShadePlant,"L=low,M=high,N=high",0.00715,0.6,FALSE
Campanula rapunculus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Campanula rotundifolia,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Campanula scheuchzeri,LushShadePlant,"L=low,M=high,N=high",8e-4,0.6,FALSE
Campanula sibirica,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Campanula spicata,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Campanula trachelium,LushShadePlant,"L=low,M=high,N=high",0.00275,0.6,FALSE
Cannabis sativa,LushShadePlant,"L=low,M=high,N=high",0.024,0.6,FALSE
Capsella bursa-pastoris,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cardamine bellidifolia,LushShadePlant,"L=low,M=high,N=high",0.0015,0.6,FALSE
Cardamine bulbifera,LushShadePlant,"L=low,M=high,N=high",0.0168,0.6,FALSE
Cardamine enneaphyllos,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cardamine heptaphylla,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cardamine hirsuta,LushShadePlant,"L=low,M=high,N=high",9e-4,0.6,FALSE
Carduus acanthoides,LushShadePlant,"L=low,M=high,N=high",0.00285,0.6,FALSE
Carduus defloratus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Carduus nutans,LushShadePlant,"L=low,M=high,N=high",0.01325,0.6,FALSE
Carex acuta,LushShadePlant,"L=low,M=high,N=high",0.00605,0.6,FALSE
Carex acutiformis,LushShadePlant,"L=low,M=high,N=high",0.03585,0.6,FALSE
Carex alba,LushShadePlant,"L=low,M=high,N=high",2.5e-4,0.6,FALSE
Carex aquatilis,LushShadePlant,"L=low,M=high,N=high",0.01935,0.6,FALSE
Carex arenaria,LushShadePlant,"L=low,M=high,N=high",0.00305,0.6,FALSE
Carex atrata,LushShadePlant,"L=low,M=high,N=high",0.0057,0.6,FALSE
Carex atrofusca,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Carex bigelowii,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Carex binervis,LushShadePlant,"L=low,M=high,N=high",0.00285,0.6,FALSE
Carex brizoides,LushShadePlant,"L=low,M=high,N=high",0.0204,0.6,FALSE
Carex canescens,LushShadePlant,"L=low,M=high,N=high",0.0074,0.6,FALSE
Carex caryophyllea,LushShadePlant,"L=low,M=high,N=high",0.00235,0.6,FALSE
Carex curvula,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Carex digitata,LushShadePlant,"L=low,M=high,N=high",0.0043,0.6,FALSE
Carex elata,LushShadePlant,"L=low,M=high,N=high",0.01585,0.6,FALSE
Carex flacca,LushShadePlant,"L=low,M=high,N=high",0.00455,0.6,FALSE
Carex flava,LushShadePlant,"L=low,M=high,N=high",0.00215,0.6,FALSE
Carex halleriana,LushShadePlant,"L=low,M=high,N=high",3e-4,0.6,FALSE
Carex hirta,LushShadePlant,"L=low,M=high,N=high",0.01805,0.6,FALSE
Carex humilis,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Carex lasiocarpa,LushShadePlant,"L=low,M=high,N=high",0.012,0.6,FALSE
Carex montana,LushShadePlant,"L=low,M=high,N=high",8e-4,0.6,FALSE
Carex nigra,LushShadePlant,"L=low,M=high,N=high",0.0017,0.6,FALSE
Carex pallescens,LushShadePlant,"L=low,M=high,N=high",0.02265,0.6,FALSE
Carex panicea,LushShadePlant,"L=low,M=high,N=high",0.0056,0.6,FALSE
Carex paniculata,LushShadePlant,"L=low,M=high,N=high",0.03165,0.6,FALSE
Carex pilulifera,LushShadePlant,"L=low,M=high,N=high",0.00225,0.6,FALSE
Carex remota,LushShadePlant,"L=low,M=high,N=high",0.00735,0.6,FALSE
Carex riparia,LushShadePlant,"L=low,M=high,N=high",0.051,0.6,FALSE
Carex rostrata,LushShadePlant,"L=low,M=high,N=high",0.0208,0.6,FALSE
Carex saxatilis,LushShadePlant,"L=low,M=high,N=high",4e-4,0.6,FALSE
Carex sempervirens,LushShadePlant,"L=low,M=high,N=high",8.5e-4,0.6,FALSE
Carex sylvatica,LushShadePlant,"L=low,M=high,N=high",0.01735,0.6,FALSE
Carex umbrosa,LushShadePlant,"L=low,M=high,N=high",0.00315,0.6,FALSE
Carex vaginata,LushShadePlant,"L=low,M=high,N=high",0.00885,0.6,FALSE
Carex vesicaria,LushShadePlant,"L=low,M=high,N=high",0.02,0.6,FALSE
Carex vulpinoidea,LushShadePlant,"L=low,M=high,N=high",0.0115,0.6,FALSE
Carlina acaulis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Carlina vulgaris,LushShadePlant,"L=low,M=high,N=high",0.0039,0.6,FALSE
Carpinus betulus,LushShadePlant,"L=low,M=high,N=high",0.10005,0.6,FALSE
Carum carvi,LushShadePlant,"L=low,M=high,N=high",0.0222,0.6,FALSE
Castanea sativa,LushShadePlant,"L=low,M=high,N=high",0.0209,0.6,FALSE
Catalpa speciosa,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Catananche caerulea,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Catapodium rigidum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cedrus deodara,LushShadePlant,"L=low,M=high,N=high",0.0575,0.6,FALSE
Celtis australis,LushShadePlant,"L=low,M=high,N=high",0.1002,0.6,FALSE
Celtis occidentalis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Centaurea aspera,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Centaurea diffusa,LushShadePlant,"L=low,M=high,N=high",0.0024,0.6,FALSE
Centaurea jacea,LushShadePlant,"L=low,M=high,N=high",0.0346,0.6,FALSE
Centaurea nigra,LushShadePlant,"L=low,M=high,N=high",0.02045,0.6,FALSE
Centaurea nigrescens,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Centaurea pectinata,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Centaurea rhaetica,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Centaurea scabiosa,LushShadePlant,"L=low,M=high,N=high",0.03705,0.6,FALSE
Centaurium erythraea,LushShadePlant,"L=low,M=high,N=high",2.5e-4,0.6,FALSE
Cerastium arvense,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cerastium fontanum,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Cerastium fontanum subsp. vulgare,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cerastium glomeratum,LushShadePlant,"L=low,M=high,N=high",0.001,0.6,FALSE
Cerastium pumilum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cerastium purpurascens,LushShadePlant,"L=low,M=high,N=high",0.0027,0.6,FALSE
Cerastium semidecandrum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Ceratocarpus arenarius,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Ceratonia siliqua,LushShadePlant,"L=low,M=high,N=high",0.08445,0.6,FALSE
Ceratophyllum demersum,LushShadePlant,"L=low,M=high,N=high",0.01075,0.6,FALSE
Cerinthe minor,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Chaerophyllum hirsutum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Chaerophyllum roseum,LushShadePlant,"L=low,M=high,N=high",0.03565,0.6,FALSE
Cheirolophus sempervirens,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Chelidonium majus,LushShadePlant,"L=low,M=high,N=high",0.00515,0.6,FALSE
Chenopodium album,LushShadePlant,"L=low,M=high,N=high",0.01085,0.6,FALSE
Chenopodium bonus-henricus,LushShadePlant,"L=low,M=high,N=high",0.0089,0.6,FALSE
Chondrilla juncea,LushShadePlant,"L=low,M=high,N=high",0.0039,0.6,FALSE
Chrysopogon gryllus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Chrysosplenium alternifolium,LushShadePlant,"L=low,M=high,N=high",0.00225,0.6,FALSE
Chrysosplenium oppositifolium,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Cichorium intybus,LushShadePlant,"L=low,M=high,N=high",0.0152,0.6,FALSE
Circaea alpina,LushShadePlant,"L=low,M=high,N=high",0.0043,0.6,FALSE
Circaea lutetiana,LushShadePlant,"L=low,M=high,N=high",0.0181,0.6,FALSE
Cirsium arvense,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Cirsium dissectum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cirsium heterophyllum,LushShadePlant,"L=low,M=high,N=high",0.00425,0.6,FALSE
Cirsium oleraceum,LushShadePlant,"L=low,M=high,N=high",0.0065,0.6,FALSE
Cirsium palustre,LushShadePlant,"L=low,M=high,N=high",0.0013,0.6,FALSE
Cirsium pannonicum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cirsium vulgare,LushShadePlant,"L=low,M=high,N=high",0.0183,0.6,FALSE
Cladium mariscus,LushShadePlant,"L=low,M=high,N=high",0.05495,0.6,FALSE
Clinopodium nepeta,LushShadePlant,"L=low,M=high,N=high",0.00375,0.6,FALSE
Clinopodium vulgare,LushShadePlant,"L=low,M=high,N=high",0.0036,0.6,FALSE
Comarum palustre,LushShadePlant,"L=low,M=high,N=high",0.0099,0.6,FALSE
Conium maculatum,LushShadePlant,"L=low,M=high,N=high",0.0026,0.6,FALSE
Conopodium majus,LushShadePlant,"L=low,M=high,N=high",0.00975,0.6,FALSE
Convallaria majalis,LushShadePlant,"L=low,M=high,N=high",0.04615,0.6,FALSE
Convolvulus arvensis,LushShadePlant,"L=low,M=high,N=high",0.02545,0.6,FALSE
Coreopsis tinctoria,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cornus sanguinea,LushShadePlant,"L=low,M=high,N=high",0.0332,0.6,FALSE
Cornus sericea,LushShadePlant,"L=low,M=high,N=high",0.07865,0.6,FALSE
Cornus suecica,LushShadePlant,"L=low,M=high,N=high",0.0041,0.6,FALSE
Coronilla coronata,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Coronilla minima,LushShadePlant,"L=low,M=high,N=high",5e-4,0.6,FALSE
Coronilla vaginalis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Corylus avellana,LushShadePlant,"L=low,M=high,N=high",0.0187,0.6,FALSE
Corynephorus canescens,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Cota tinctoria,LushShadePlant,"L=low,M=high,N=high",0.00385,0.6,FALSE
Crataegus monogyna,LushShadePlant,"L=low,M=high,N=high",0.02205,0.6,FALSE
Crepis biennis,LushShadePlant,"L=low,M=high,N=high",0.0074,0.6,FALSE
Crepis capillaris,LushShadePlant,"L=low,M=high,N=high",0.00595,0.6,FALSE
Crepis foetida,LushShadePlant,"L=low,M=high,N=high",0.00355,0.6,FALSE
Crepis froelichiana,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Crepis paludosa,LushShadePlant,"L=low,M=high,N=high",0.00875,0.6,FALSE
Crepis pyrenaica,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Crepis tectorum,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Crepis vesicaria,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Cruciata glabra,LushShadePlant,"L=low,M=high,N=high",0.00115,0.6,FALSE
Cruciata laevipes,LushShadePlant,"L=low,M=high,N=high",0.0041,0.6,FALSE
Cryptomeria japonica,LushShadePlant,"L=low,M=high,N=high",0.0116,0.6,FALSE
Cupressus sempervirens,LushShadePlant,"L=low,M=high,N=high",0.0022,0.6,FALSE
Cyclamen purpurascens,LushShadePlant,"L=low,M=high,N=high",0.0192,0.6,FALSE
Cynodon dactylon,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Cynosurus cristatus,LushShadePlant,"L=low,M=high,N=high",0.00675,0.6,FALSE
Cytisus scoparius,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Dactylis glomerata,LushShadePlant,"L=low,M=high,N=high",0.0189,0.6,FALSE
Danthonia decumbens,LushShadePlant,"L=low,M=high,N=high",0.00205,0.6,FALSE
Datura stramonium,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Daucus carota,LushShadePlant,"L=low,M=high,N=high",0.0094,0.6,FALSE
Deschampsia cespitosa,LushShadePlant,"L=low,M=high,N=high",0.00525,0.6,FALSE
Descurainia sophia,LushShadePlant,"L=low,M=high,N=high",0.0064,0.6,FALSE
Dianthus armeria,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Dianthus chinensis,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Dianthus seguieri,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Dianthus sylvestris,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Diapensia lapponica,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Dictamnus albus,LushShadePlant,"L=low,M=high,N=high",0.04155,0.6,FALSE
Digitalis grandiflora,LushShadePlant,"L=low,M=high,N=high",0.0066,0.6,FALSE
Digitalis purpurea,LushShadePlant,"L=low,M=high,N=high",0.00105,0.6,FALSE
Digitaria sanguinalis,LushShadePlant,"L=low,M=high,N=high",0.00385,0.6,FALSE
Dipsacus fullonum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Draba hispida,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Drosera rotundifolia,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Echinochloa crus-galli,LushShadePlant,"L=low,M=high,N=high",0.0196,0.6,FALSE
Echinops ritro,LushShadePlant,"L=low,M=high,N=high",0.031,0.6,FALSE
Echium plantagineum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Echium vulgare,LushShadePlant,"L=low,M=high,N=high",0.0225,0.6,FALSE
Elaeagnus angustifolia,LushShadePlant,"L=low,M=high,N=high",0.0718,0.6,FALSE
Eleocharis palustris,LushShadePlant,"L=low,M=high,N=high",0.00545,0.6,FALSE
Eleusine indica,LushShadePlant,"L=low,M=high,N=high",0.0089,0.6,FALSE
Elymus athericus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Elymus caninus,LushShadePlant,"L=low,M=high,N=high",0.0704,0.6,FALSE
Elymus repens,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Epilobium angustifolium,LushShadePlant,"L=low,M=high,N=high",0.03005,0.6,FALSE
Epilobium brachycarpum,LushShadePlant,"L=low,M=high,N=high",0.00185,0.6,FALSE
Epilobium fleischeri,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Epilobium hirsutum,LushShadePlant,"L=low,M=high,N=high",0.00525,0.6,FALSE
Epilobium palustre,LushShadePlant,"L=low,M=high,N=high",0.00115,0.6,FALSE
Epilobium parviflorum,LushShadePlant,"L=low,M=high,N=high",0.0031,0.6,FALSE
Epipactis atrorubens,LushShadePlant,"L=low,M=high,N=high",0.00375,0.6,FALSE
Epipactis helleborine,LushShadePlant,"L=low,M=high,N=high",1.5e-4,0.6,FALSE
Equisetum arvense,LushShadePlant,"L=low,M=high,N=high",1.5e-4,0.6,FALSE
Equisetum fluviatile,LushShadePlant,"L=low,M=high,N=high",3.5e-4,0.6,FALSE
Equisetum palustre,LushShadePlant,"L=low,M=high,N=high",2e-4,0.6,FALSE
Equisetum sylvaticum,LushShadePlant,"L=low,M=high,N=high",5e-4,0.6,FALSE
Eragrostis cilianensis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Eragrostis mexicana,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Eragrostis minor,LushShadePlant,"L=low,M=high,N=high",4e-4,0.6,FALSE
Erica tetralix,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Erigeron alpinus,LushShadePlant,"L=low,M=high,N=high",0.0064,0.6,FALSE
Erigeron annuus,LushShadePlant,"L=low,M=high,N=high",0.0028,0.6,FALSE
Erigeron canadensis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Erigeron karvinskianus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Erigeron strigosus,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Erigeron uniflorus,LushShadePlant,"L=low,M=high,N=high",2e-4,0.6,FALSE
Eriobotrya japonica,LushShadePlant,"L=low,M=high,N=high",0.0434,0.6,FALSE
Eriophorum angustifolium,LushShadePlant,"L=low,M=high,N=high",0.003,0.6,FALSE
Eriophorum vaginatum,LushShadePlant,"L=low,M=high,N=high",0.00115,0.6,FALSE
Erodium cicutarium,LushShadePlant,"L=low,M=high,N=high",0.0018,0.6,FALSE
Erodium glaucophyllum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Eruca vesicaria,LushShadePlant,"L=low,M=high,N=high",0.0116,0.6,FALSE
Eryngium campestre,LushShadePlant,"L=low,M=high,N=high",0.0273,0.6,FALSE
Erythronium dens-canis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Eucalyptus camaldulensis,LushShadePlant,"L=low,M=high,N=high",0.0554,0.6,FALSE
Eucalyptus viminalis,LushShadePlant,"L=low,M=high,N=high",0.08085,0.6,FALSE
Euonymus europaeus,LushShadePlant,"L=low,M=high,N=high",0.0711,0.6,FALSE
Eupatorium cannabinum,LushShadePlant,"L=low,M=high,N=high",0.01275,0.6,FALSE
Euphorbia amygdaloides,LushShadePlant,"L=low,M=high,N=high",0.0133,0.6,FALSE
Euphorbia cyparissias,LushShadePlant,"L=low,M=high,N=high",2e-4,0.6,FALSE
Euphorbia dulcis,LushShadePlant,"L=low,M=high,N=high",0.017,0.6,FALSE
Euphorbia falcata,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Euphorbia flavicoma,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Euphorbia helioscopia,LushShadePlant,"L=low,M=high,N=high",0.00395,0.6,FALSE
Euphorbia maculata,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Euphorbia nutans,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Euphorbia peplus,LushShadePlant,"L=low,M=high,N=high",9e-4,0.6,FALSE
Euphorbia variabilis,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Euphrasia frigida,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Euphrasia minima,LushShadePlant,"L=low,M=high,N=high",2e-4,0.6,FALSE
Euthamia graminifolia,LushShadePlant,"L=low,M=high,N=high",0.0061,0.6,FALSE
Fagus sylvatica,LushShadePlant,"L=low,M=high,N=high",0.0769,0.6,FALSE
Fallopia convolvulus,LushShadePlant,"L=low,M=high,N=high",0.0249,0.6,FALSE
Festuca altissima,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Festuca filiformis,LushShadePlant,"L=low,M=high,N=high",0.00145,0.6,FALSE
Festuca halleri,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Festuca heterophylla,LushShadePlant,"L=low,M=high,N=high",0.04555,0.6,FALSE
Festuca nigrescens,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Festuca ovina,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Festuca rubra,LushShadePlant,"L=low,M=high,N=high",0.00225,0.6,FALSE
Festuca varia,LushShadePlant,"L=low,M=high,N=high",8e-4,0.6,FALSE
Filipendula ulmaria,LushShadePlant,"L=low,M=high,N=high",0.0228,0.6,FALSE
Filipendula vulgaris,LushShadePlant,"L=low,M=high,N=high",0.0012,0.6,FALSE
Fragaria vesca,LushShadePlant,"L=low,M=high,N=high",0.0019,0.6,FALSE
Fragaria virginiana,LushShadePlant,"L=low,M=high,N=high",0.00165,0.6,FALSE
Fragaria viridis,LushShadePlant,"L=low,M=high,N=high",5e-4,0.6,FALSE
Frangula alnus,LushShadePlant,"L=low,M=high,N=high",0.07945,0.6,FALSE
Fraxinus angustifolia,LushShadePlant,"L=low,M=high,N=high",0.0938,0.6,FALSE
Fraxinus excelsior,LushShadePlant,"L=low,M=high,N=high",0.10565,0.6,FALSE
Fraxinus mandshurica,LushShadePlant,"L=low,M=high,N=high",0.0197,0.6,FALSE
Fraxinus pennsylvanica,LushShadePlant,"L=low,M=high,N=high",0.07705,0.6,FALSE
Fumana thymifolia,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Fumaria officinalis,LushShadePlant,"L=low,M=high,N=high",0.01265,0.6,FALSE
Gagea serotina,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Galatella linosyris,LushShadePlant,"L=low,M=high,N=high",2e-4,0.6,FALSE
Galeopsis segetum,LushShadePlant,"L=low,M=high,N=high",0.0085,0.6,FALSE
Galeopsis speciosa,LushShadePlant,"L=low,M=high,N=high",0.031,0.6,FALSE
Galeopsis tetrahit,LushShadePlant,"L=low,M=high,N=high",0.02345,0.6,FALSE
Galinsoga quadriradiata,LushShadePlant,"L=low,M=high,N=high",0.0048,0.6,FALSE
Galium aparine,LushShadePlant,"L=low,M=high,N=high",0.0133,0.6,FALSE
Galium boreale,LushShadePlant,"L=low,M=high,N=high",0.0044,0.6,FALSE
Galium lucidum,LushShadePlant,"L=low,M=high,N=high",0.0037,0.6,FALSE
Galium lucidum subsp. corrudifolium,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Galium mollugo,LushShadePlant,"L=low,M=high,N=high",0.0056,0.6,FALSE
Galium odoratum,LushShadePlant,"L=low,M=high,N=high",0.0105,0.6,FALSE
Galium saxatile,LushShadePlant,"L=low,M=high,N=high",2.5e-4,0.6,FALSE
Galium sylvaticum,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Galium uliginosum,LushShadePlant,"L=low,M=high,N=high",6e-4,0.6,FALSE
Galium verum,LushShadePlant,"L=low,M=high,N=high",1e-4,0.6,FALSE
Genista hispanica,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Genista tinctoria,LushShadePlant,"L=low,M=high,N=high",0.00965,0.6,FALSE
Gentiana acaulis,LushShadePlant,"L=low,M=high,N=high",5e-5,0.6,FALSE
Gentiana asclepiadea,LushShadePlant,"L=low,M=high,N=high",0.01015,0.6,FALSE
Gentiana clusii,LushShadePlant,"L=low,M=high,N=high",1.5e-4,0.6,FALSE
Gentiana lutea,LushShadePlant,"L=low,M=high,N=high",0.01535,0.6,FALSE
Gentiana punctata,LushShadePlant,"L=low,M=high,N=high",0.01635,0.6,FALSE
Gentiana purpurea,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Gentiana verna,LushShadePlant,"L=low,M=high,N=high",0,0.6,FALSE
Gentianella amarella,LushShadePlant,"L=low,M=high,N=high",0.00705,0.6,FALSE
Gentianella campestris,LushShadePlant,"L=low,M=high,N=high",2.5e-4,0.6,FALSE
Geranium molle,LushShadePlant,"L=low,M=high,N=high",0.005,0.6,FALSE
Geranium nodosum,LushShadePlant,"L=low,M=high,N=high",0.02715,0.6,FALSE
Geranium pratense,LushShadePlant,"L=low,M=high,N=high",0.04355,0.6,FALSE
Geranium robertianum,LushShadePlant,"L=low,M=high,N=high",0.0146,0.6,FALSE
Geranium rotundifolium,LushShadePlant,"L=low,M=high,N=high",0.0103,0.6,FALSE
